,eventId,subEventName,tags,playerId,positions,matchId,eventName,teamId,matchPeriod,eventSec,subEventId,team_name,player_name,zone,date_time,caseId,end_time
200731872,8,High pass,[1801],15008,"[{'y': 59, 'x': 11}, {'y': 95, 'x': 46}]",2565647,Pass,676,1H,2270.356691,83,Barcelona,M. ter Stegen,A2,2018-05-20 00:37:50.356691,108.0,2018-05-20 00:37:50.356691
247596832,8,High pass,[1801],3346,"[{'y': 36, 'x': 33}, {'y': 3, 'x': 58}]",2565889,Pass,676,1H,2564.425805,83,Barcelona,Sergio Busquets,B2,2018-05-20 02:42:44.425805,346.0,2018-05-20 02:42:44.425805
200732735,8,Simple pass,[1802],25397,"[{'y': 58, 'x': 29}, {'y': 49, 'x': 30}]",2565647,Pass,676,2H,5021.136398,85,Barcelona,S. Umtiti,B2,2018-05-20 01:23:41.136398,228.0,2018-05-20 01:23:41.136398
200731095,8,Launch,[1802],15008,"[{'y': 47, 'x': 8}, {'y': 51, 'x': 53}]",2565647,Pass,676,1H,134.959483,84,Barcelona,M. ter Stegen,A2,2018-05-20 00:02:14.959483,8.0,2018-05-20 00:02:14.959483
200732415,8,Simple pass,[1801],25397,"[{'y': 16, 'x': 30}, {'y': 51, 'x': 46}]",2565647,Pass,676,2H,3930.795327,85,Barcelona,S. Umtiti,B1,2018-05-20 01:05:30.795327,186.0,2018-05-20 01:05:30.795327
200731969,7,Touch,[1401],7972,"[{'y': 8, 'x': 31}, {'y': 8, 'x': 36}]",2565647,Others on the ball,676,1H,2507.627992,72,Barcelona,L. Suarez,B1,2018-05-20 00:41:47.627992,119.0,2018-05-20 00:41:47.627992
200732824,1,Air duel,"[703, 1801]",3346,"[{'y': 45, 'x': 36}, {'y': 68, 'x': 63}]",2565647,Duel,676,2H,5397.031248,10,Barcelona,Sergio Busquets,B2,2018-05-20 01:29:57.031248,244.0,2018-05-20 01:29:57.031248
247597401,3,Throw in,[1802],3269,"[{'y': 0, 'x': 91}, {'y': 17, 'x': 80}]",2565889,Free Kick,676,2H,3664.746228,36,Barcelona,Jordi Alba,D1,2018-05-20 03:01:04.746228,390.0,2018-05-20 03:01:04.746228
247597252,8,Launch,[1802],222770,"[{'y': 84, 'x': 49}, {'y': 100, 'x': 75}]",2565889,Pass,676,2H,3193.744404,84,Barcelona,Nelson Semedo,B3,2018-05-20 02:53:13.744404,369.0,2018-05-20 02:53:13.744404
200731976,1,Ground defending duel,"[501, 703, 1801]",3476,"[{'y': 42, 'x': 22}, {'y': 49, 'x': 19}]",2565647,Duel,676,1H,2531.75471,12,Barcelona,I. Rakitic,A2,2018-05-20 00:42:11.754710,121.0,2018-05-20 00:42:11.754710
247596104,8,Simple pass,[1801],3269,"[{'y': 5, 'x': 83}, {'y': 19, 'x': 81}]",2565889,Pass,676,1H,327.075444,85,Barcelona,Jordi Alba,D1,2018-05-20 02:05:27.075444,268.0,2018-05-20 02:05:27.075444
247596436,8,Simple pass,[1801],15008,"[{'y': 50, 'x': 3}, {'y': 66, 'x': 18}]",2565889,Pass,676,1H,1298.377069,85,Barcelona,M. ter Stegen,A2,2018-05-20 02:21:38.377069,302.0,2018-05-20 02:21:38.377069
247597661,8,Simple pass,[1801],222770,"[{'y': 84, 'x': 26}, {'y': 80, 'x': 46}]",2565889,Pass,676,2H,5052.198408,85,Barcelona,Nelson Semedo,B3,2018-05-20 03:24:12.198408,438.0,2018-05-20 03:24:12.198408
247596860,8,Simple pass,[1801],15008,"[{'y': 46, 'x': 5}, {'y': 14, 'x': 7}]",2565889,Pass,676,1H,2661.153331,85,Barcelona,M. ter Stegen,A2,2018-05-20 02:44:21.153331,349.0,2018-05-20 02:44:21.153331
200732094,8,High pass,[1801],3341,"[{'y': 48, 'x': 32}, {'y': 92, 'x': 63}]",2565647,Pass,676,2H,2895.875319,83,Barcelona,Pique,B2,2018-05-20 00:48:15.875319,141.0,2018-05-20 00:48:15.875319
247597475,9,Reflexes,"[1205, 1801]",15008,"[{'y': 100, 'x': 100}, {'y': 60, 'x': 7}]",2565889,Save attempt,676,2H,4168.672352,90,Barcelona,M. ter Stegen,D3,2018-05-20 03:09:28.672352,410.0,2018-05-20 03:09:28.672352
200731339,8,Simple pass,[1801],40550,"[{'y': 40, 'x': 63}, {'y': 23, 'x': 58}]",2565647,Pass,676,1H,764.82997,85,Barcelona,Paulinho,C2,2018-05-20 00:12:44.829970,40.0,2018-05-20 00:12:44.829970
200731431,7,Touch,[],3476,"[{'y': 53, 'x': 53}, {'y': 52, 'x': 52}]",2565647,Others on the ball,676,1H,998.349284,72,Barcelona,I. Rakitic,C2,2018-05-20 00:16:38.349284,54.0,2018-05-20 00:16:38.349284
247597734,3,Goal kick,[],15008,"[{'y': 100, 'x': 100}, {'y': 94, 'x': 45}]",2565889,Free Kick,676,2H,5437.850087,34,Barcelona,M. ter Stegen,D3,2018-05-20 03:30:37.850087,450.0,2018-05-20 03:30:37.850087
247595941,8,Simple pass,[1801],286390,"[{'y': 93, 'x': 57}, {'y': 79, 'x': 35}]",2565889,Pass,676,1H,6.673266,85,Barcelona,O. Dembele,C3,2018-05-20 02:00:06.673266,254.0,2018-05-20 02:00:06.673266
247596240,1,Ground attacking duel,"[501, 703, 1801]",7972,"[{'y': 13, 'x': 71}, {'y': 15, 'x': 71}]",2565889,Duel,676,1H,653.463397,11,Barcelona,L. Suarez,C1,2018-05-20 02:10:53.463397,280.0,2018-05-20 02:10:54.165209
247597546,8,Simple pass,[1801],3346,"[{'y': 93, 'x': 52}, {'y': 98, 'x': 58}]",2565889,Pass,676,2H,4553.596739,85,Barcelona,Sergio Busquets,C3,2018-05-20 03:15:53.596739,423.0,2018-05-20 03:15:53.596739
200732811,1,Ground attacking duel,"[702, 1801]",3359,"[{'y': 43, 'x': 70}, {'y': 46, 'x': 69}]",2565647,Duel,676,2H,5311.57569,11,Barcelona,L. Messi,C2,2018-05-20 01:28:31.575690,242.0,2018-05-20 01:28:32.818164
247596180,8,High pass,[1801],3346,"[{'y': 29, 'x': 40}, {'y': 4, 'x': 57}]",2565889,Pass,676,1H,554.542956,83,Barcelona,Sergio Busquets,B1,2018-05-20 02:09:14.542956,275.0,2018-05-20 02:09:14.542956
200731988,8,Simple pass,[1801],3359,"[{'y': 96, 'x': 31}, {'y': 80, 'x': 35}]",2565647,Pass,676,1H,2555.307949,85,Barcelona,L. Messi,B3,2018-05-20 00:42:35.307949,124.0,2018-05-20 00:42:35.307949
247596284,8,Simple pass,[1801],3269,"[{'y': 4, 'x': 80}, {'y': 19, 'x': 74}]",2565889,Pass,676,1H,811.721102,85,Barcelona,Jordi Alba,D1,2018-05-20 02:13:31.721102,287.0,2018-05-20 02:13:31.721102
247596676,8,Simple pass,[1801],3359,"[{'y': 80, 'x': 57}, {'y': 74, 'x': 72}]",2565889,Pass,676,1H,2065.929369,85,Barcelona,L. Messi,C3,2018-05-20 02:34:25.929369,329.0,2018-05-20 02:34:25.929369
200731800,8,Simple pass,[1802],3359,"[{'y': 22, 'x': 31}, {'y': 26, 'x': 31}]",2565647,Pass,676,1H,2051.668589,85,Barcelona,L. Messi,B1,2018-05-20 00:34:11.668589,100.0,2018-05-20 00:34:11.668589
247597609,8,Simple pass,[1801],222770,"[{'y': 94, 'x': 54}, {'y': 74, 'x': 43}]",2565889,Pass,676,2H,4796.196674,85,Barcelona,Nelson Semedo,C3,2018-05-20 03:19:56.196674,432.0,2018-05-20 03:19:56.196674
247596478,8,Simple pass,[1801],3802,"[{'y': 17, 'x': 47}, {'y': 32, 'x': 36}]",2565889,Pass,676,1H,1391.853062,85,Barcelona,Philippe Coutinho,B1,2018-05-20 02:23:11.853062,304.0,2018-05-20 02:23:11.853062
200732091,8,Simple pass,[1801],3346,"[{'y': 5, 'x': 54}, {'y': 8, 'x': 37}]",2565647,Pass,676,2H,2889.701721,85,Barcelona,Sergio Busquets,C1,2018-05-20 00:48:09.701721,141.0,2018-05-20 00:48:09.701721
247596648,8,High pass,[1801],3341,"[{'y': 85, 'x': 7}, {'y': 82, 'x': 41}]",2565889,Pass,676,1H,1915.946171,83,Barcelona,Pique,A3,2018-05-20 02:31:55.946171,320.0,2018-05-20 02:31:55.946171
200731052,8,Simple pass,[1801],3269,"[{'y': 8, 'x': 37}, {'y': 12, 'x': 33}]",2565647,Pass,676,1H,13.622444,85,Barcelona,Jordi Alba,B1,2018-05-20 00:00:13.622444,1.0,2018-05-20 00:00:13.622444
200731214,8,Simple pass,[1802],40550,"[{'y': 7, 'x': 45}, {'y': 23, 'x': 64}]",2565647,Pass,676,1H,441.062578,85,Barcelona,Paulinho,B1,2018-05-20 00:07:21.062578,21.0,2018-05-20 00:07:21.062578
247596002,1,Ground defending duel,"[702, 1801]",3341,"[{'y': 64, 'x': 32}, {'y': 68, 'x': 37}]",2565889,Duel,676,1H,121.432818,12,Barcelona,Pique,B2,2018-05-20 02:02:01.432818,257.0,2018-05-20 02:02:01.432818
247597091,8,Simple pass,"[1901, 1401, 1801]",3476,"[{'y': 45, 'x': 7}, {'y': 30, 'x': 25}]",2565889,Pass,676,2H,2831.123985,85,Barcelona,I. Rakitic,A2,2018-05-20 02:47:11.123985,359.0,2018-05-20 02:47:11.123985
247597665,8,Simple pass,[1801],3476,"[{'y': 92, 'x': 36}, {'y': 78, 'x': 26}]",2565889,Pass,676,2H,5063.707216,85,Barcelona,I. Rakitic,B3,2018-05-20 03:24:23.707216,438.0,2018-05-20 03:24:23.707216
200732828,7,Touch,[1401],3476,"[{'y': 49, 'x': 15}, {'y': 31, 'x': 37}]",2565647,Others on the ball,676,2H,5421.591269,72,Barcelona,I. Rakitic,A2,2018-05-20 01:30:21.591269,246.0,2018-05-20 01:30:21.591269
200731995,7,Touch,[],3359,"[{'y': 97, 'x': 51}, {'y': 78, 'x': 65}]",2565647,Others on the ball,676,1H,2563.397247,72,Barcelona,L. Messi,C3,2018-05-20 00:42:43.397247,125.0,2018-05-20 00:42:48.050160
247597733,1,Ground defending duel,"[501, 701, 1802]",3353,"[{'y': 18, 'x': 21}, {'y': 27, 'x': 25}]",2565889,Duel,676,2H,5426.500251,12,Barcelona,Iniesta,A1,2018-05-20 03:30:26.500251,449.0,2018-05-20 03:30:26.500251
200731534,1,Ground defending duel,"[703, 1801]",40550,"[{'y': 15, 'x': 33}, {'y': 23, 'x': 37}]",2565647,Duel,676,1H,1323.076526,12,Barcelona,Paulinho,B1,2018-05-20 00:22:03.076526,68.0,2018-05-20 00:22:03.076526
200732100,8,Simple pass,[1801],3347,"[{'y': 87, 'x': 56}, {'y': 67, 'x': 31}]",2565647,Pass,676,2H,2905.966544,85,Barcelona,Sergi Roberto,C3,2018-05-20 00:48:25.966544,141.0,2018-05-20 00:48:25.966544
200732520,3,Free Kick,[1801],0,"[{'y': 36, 'x': 20}, {'y': 16, 'x': 29}]",2565647,Free Kick,676,2H,4359.11657,31,Barcelona,unknown,A2,2018-05-20 01:12:39.116570,203.0,2018-05-20 01:12:39.116570
247596555,8,High pass,[1802],15008,"[{'y': 33, 'x': 5}, {'y': 66, 'x': 34}]",2565889,Pass,676,1H,1624.056817,83,Barcelona,M. ter Stegen,A2,2018-05-20 02:27:04.056817,311.0,2018-05-20 02:27:04.056817
247596365,1,Ground defending duel,"[504, 703, 1801]",3341,"[{'y': 63, 'x': 36}, {'y': 75, 'x': 14}]",2565889,Duel,676,1H,1142.094721,12,Barcelona,Pique,B2,2018-05-20 02:19:02.094721,298.0,2018-05-20 02:19:04.737798
247596149,8,Simple pass,[1801],3341,"[{'y': 32, 'x': 19}, {'y': 28, 'x': 19}]",2565889,Pass,676,1H,498.479908,85,Barcelona,Pique,A1,2018-05-20 02:08:18.479908,272.0,2018-05-20 02:08:18.479908
247596618,8,Simple pass,[1802],286390,"[{'y': 69, 'x': 79}, {'y': 45, 'x': 71}]",2565889,Pass,676,1H,1787.890914,85,Barcelona,O. Dembele,D3,2018-05-20 02:29:47.890914,315.0,2018-05-20 02:29:47.890914
247597354,8,Simple pass,[1801],3359,"[{'y': 95, 'x': 70}, {'y': 88, 'x': 57}]",2565889,Pass,676,2H,3489.470633,85,Barcelona,L. Messi,C3,2018-05-20 02:58:09.470633,380.0,2018-05-20 02:58:09.470633
200731635,7,Acceleration,[1801],211885,"[{'y': 7, 'x': 26}, {'y': 18, 'x': 55}]",2565647,Others on the ball,676,1H,1589.164727,70,Barcelona,Andre Gomes,B1,2018-05-20 00:26:29.164727,83.0,2018-05-20 00:26:33.416872
247596243,8,Simple pass,[1801],3346,"[{'y': 19, 'x': 66}, {'y': 48, 'x': 73}]",2565889,Pass,676,1H,655.254427,85,Barcelona,Sergio Busquets,C1,2018-05-20 02:10:55.254427,280.0,2018-05-20 02:10:55.254427
247597523,3,Goal kick,[],15008,"[{'y': 100, 'x': 100}, {'y': 95, 'x': 32}]",2565889,Free Kick,676,2H,4494.644697,34,Barcelona,M. ter Stegen,D3,2018-05-20 03:14:54.644697,421.0,2018-05-20 03:14:54.644697
200731112,1,Ground defending duel,"[702, 1801]",3347,"[{'y': 78, 'x': 64}, {'y': 89, 'x': 64}]",2565647,Duel,676,1H,172.88659,12,Barcelona,Sergi Roberto,C3,2018-05-20 00:02:52.886590,11.0,2018-05-20 00:02:52.886590
247597649,7,Touch,[],3269,"[{'y': 9, 'x': 19}, {'y': 37, 'x': 38}]",2565889,Others on the ball,676,2H,5016.486915,72,Barcelona,Jordi Alba,A1,2018-05-20 03:23:36.486915,437.0,2018-05-20 03:23:40.692740
200732538,8,Simple pass,[1801],40550,"[{'y': 9, 'x': 72}, {'y': 23, 'x': 62}]",2565647,Pass,676,2H,4388.737071,85,Barcelona,Paulinho,C1,2018-05-20 01:13:08.737071,203.0,2018-05-20 01:13:08.737071
247597337,1,Ground defending duel,"[503, 701, 1802]",222770,"[{'y': 90, 'x': 6}, {'y': 90, 'x': 5}]",2565889,Duel,676,2H,3423.448159,12,Barcelona,Nelson Semedo,A3,2018-05-20 02:57:03.448159,378.0,2018-05-20 02:57:06.827790
247596182,8,Simple pass,[1801],3269,"[{'y': 4, 'x': 57}, {'y': 29, 'x': 67}]",2565889,Pass,676,1H,560.416672,85,Barcelona,Jordi Alba,C1,2018-05-20 02:09:20.416672,275.0,2018-05-20 02:09:20.416672
200731884,8,Simple pass,[1801],7972,"[{'y': 96, 'x': 65}, {'y': 95, 'x': 75}]",2565647,Pass,676,1H,2306.919767,85,Barcelona,L. Suarez,C3,2018-05-20 00:38:26.919767,109.0,2018-05-20 00:38:26.919767
200732096,8,Simple pass,[1801],3476,"[{'y': 92, 'x': 63}, {'y': 82, 'x': 58}]",2565647,Pass,676,2H,2901.010962,85,Barcelona,I. Rakitic,C3,2018-05-20 00:48:21.010962,141.0,2018-05-20 00:48:21.010962
200732198,1,Ground defending duel,"[501, 703, 1801]",3347,"[{'y': 93, 'x': 26}, {'y': 50, 'x': 12}]",2565647,Duel,676,2H,3242.122418,12,Barcelona,Sergi Roberto,B3,2018-05-20 00:54:02.122418,161.0,2018-05-20 00:54:02.122418
200732013,1,Air duel,"[701, 1802]",3346,"[{'y': 62, 'x': 16}, {'y': 39, 'x': 10}]",2565647,Duel,676,1H,2698.414142,10,Barcelona,Sergio Busquets,A2,2018-05-20 00:44:58.414142,129.0,2018-05-20 00:44:58.414142
247596369,8,Simple pass,[1801],25397,"[{'y': 23, 'x': 2}, {'y': 4, 'x': 16}]",2565889,Pass,676,1H,1149.711736,85,Barcelona,S. Umtiti,A1,2018-05-20 02:19:09.711736,298.0,2018-05-20 02:19:09.711736
200732796,1,Ground defending duel,"[503, 703, 1801]",3347,"[{'y': 89, 'x': 91}, {'y': 94, 'x': 81}]",2565647,Duel,676,2H,5280.67897,12,Barcelona,Sergi Roberto,D3,2018-05-20 01:28:00.678970,238.0,2018-05-20 01:28:00.678970
247596474,8,Head pass,[1801],3346,"[{'y': 59, 'x': 58}, {'y': 3, 'x': 54}]",2565889,Pass,676,1H,1382.745029,82,Barcelona,Sergio Busquets,C2,2018-05-20 02:23:02.745029,304.0,2018-05-20 02:23:02.745029
247596820,8,Simple pass,[1801],7972,"[{'y': 79, 'x': 53}, {'y': 57, 'x': 47}]",2565889,Pass,676,1H,2516.296701,85,Barcelona,L. Suarez,C3,2018-05-20 02:41:56.296701,344.0,2018-05-20 02:41:56.296701
247596236,1,Ground loose ball duel,"[701, 1802]",3476,"[{'y': 44, 'x': 87}, {'y': 40, 'x': 89}]",2565889,Duel,676,1H,628.97052,13,Barcelona,I. Rakitic,D2,2018-05-20 02:10:28.970520,279.0,2018-05-20 02:10:31.378038
247597549,8,Simple pass,[1801],40550,"[{'y': 87, 'x': 59}, {'y': 95, 'x': 69}]",2565889,Pass,676,2H,4556.129543,85,Barcelona,Paulinho,C3,2018-05-20 03:15:56.129543,423.0,2018-05-20 03:15:56.129543
247596166,8,Simple pass,[1801],3802,"[{'y': 32, 'x': 36}, {'y': 55, 'x': 49}]",2565889,Pass,676,1H,527.573941,85,Barcelona,Philippe Coutinho,B1,2018-05-20 02:08:47.573941,273.0,2018-05-20 02:08:47.573941
247596818,8,Simple pass,[1801],222770,"[{'y': 91, 'x': 26}, {'y': 86, 'x': 47}]",2565889,Pass,676,1H,2512.576607,85,Barcelona,Nelson Semedo,B3,2018-05-20 02:41:52.576607,344.0,2018-05-20 02:41:52.576607
247595982,8,Simple pass,[1801],3359,"[{'y': 29, 'x': 83}, {'y': 28, 'x': 89}]",2565889,Pass,676,1H,52.179421,85,Barcelona,L. Messi,D1,2018-05-20 02:00:52.179421,255.0,2018-05-20 02:00:52.179421
200731846,1,Ground attacking duel,"[502, 703, 1801]",3359,"[{'y': 66, 'x': 69}, {'y': 58, 'x': 67}]",2565647,Duel,676,1H,2149.198604,11,Barcelona,L. Messi,C2,2018-05-20 00:35:49.198604,106.0,2018-05-20 00:35:50.532394
200732601,7,Touch,[1401],40550,"[{'y': 3, 'x': 58}, {'y': 0, 'x': 79}]",2565647,Others on the ball,676,2H,4550.014523,72,Barcelona,Paulinho,C1,2018-05-20 01:15:50.014523,211.0,2018-05-20 01:15:50.014523
200732752,7,Clearance,"[1401, 1802]",222770,"[{'y': 59, 'x': 2}, {'y': 70, 'x': 0}]",2565647,Others on the ball,676,2H,5058.774877,71,Barcelona,Nelson Semedo,A2,2018-05-20 01:24:18.774877,231.0,2018-05-20 01:24:18.774877
247597162,8,Simple pass,[1801],25397,"[{'y': 35, 'x': 18}, {'y': 51, 'x': 35}]",2565889,Pass,676,2H,2996.750009,85,Barcelona,S. Umtiti,A2,2018-05-20 02:49:56.750009,363.0,2018-05-20 02:49:56.750009
247597402,8,Cross,"[401, 801, 1802]",3359,"[{'y': 30, 'x': 97}, {'y': 58, 'x': 96}]",2565889,Pass,676,2H,3668.750339,80,Barcelona,L. Messi,D1,2018-05-20 03:01:08.750339,390.0,2018-05-20 03:01:08.750339
200732158,3,Free Kick,[1801],0,"[{'y': 21, 'x': 36}, {'y': 27, 'x': 23}]",2565647,Free Kick,676,2H,3119.452868,31,Barcelona,unknown,B1,2018-05-20 00:51:59.452868,153.0,2018-05-20 00:52:00.273950
200731094,8,Simple pass,[1801],3341,"[{'y': 36, 'x': 19}, {'y': 47, 'x': 8}]",2565647,Pass,676,1H,134.726144,85,Barcelona,Pique,A2,2018-05-20 00:02:14.726144,8.0,2018-05-20 00:02:14.726144
247597473,7,Clearance,"[1401, 1802]",25397,"[{'y': 49, 'x': 9}, {'y': 54, 'x': 25}]",2565889,Others on the ball,676,2H,4137.521025,71,Barcelona,S. Umtiti,A2,2018-05-20 03:08:57.521025,409.0,2018-05-20 03:08:57.521025
247597102,1,Ground attacking duel,"[503, 703, 1801]",286390,"[{'y': 78, 'x': 67}, {'y': 60, 'x': 79}]",2565889,Duel,676,2H,2841.310692,11,Barcelona,O. Dembele,C3,2018-05-20 02:47:21.310692,359.0,2018-05-20 02:47:23.243755
200731225,8,Simple pass,[1801],211885,"[{'y': 16, 'x': 62}, {'y': 10, 'x': 40}]",2565647,Pass,676,1H,477.455337,85,Barcelona,Andre Gomes,C1,2018-05-20 00:07:57.455337,22.0,2018-05-20 00:07:57.455337
247596657,3,Free Kick,[1801],25397,"[{'y': 9, 'x': 4}, {'y': 35, 'x': 52}]",2565889,Free Kick,676,1H,1970.971322,31,Barcelona,S. Umtiti,A1,2018-05-20 02:32:50.971322,323.0,2018-05-20 02:32:50.971322
200731566,1,Ground attacking duel,"[501, 703, 1801]",40550,"[{'y': 39, 'x': 51}, {'y': 41, 'x': 47}]",2565647,Duel,676,1H,1439.743585,11,Barcelona,Paulinho,C2,2018-05-20 00:23:59.743585,73.0,2018-05-20 00:24:00.829460
247596692,3,Free Kick,[1801],0,"[{'y': 80, 'x': 40}, {'y': 41, 'x': 35}]",2565889,Free Kick,676,1H,2113.233807,31,Barcelona,unknown,B3,2018-05-20 02:35:13.233807,331.0,2018-05-20 02:35:13.233807
200732672,1,Ground attacking duel,"[703, 1801]",3346,"[{'y': 19, 'x': 32}, {'y': 25, 'x': 29}]",2565647,Duel,676,2H,4798.208825,11,Barcelona,Sergio Busquets,B1,2018-05-20 01:19:58.208825,221.0,2018-05-20 01:19:58.208825
247596363,8,Simple pass,[1801],3341,"[{'y': 60, 'x': 31}, {'y': 14, 'x': 31}]",2565889,Pass,676,1H,1119.75791,85,Barcelona,Pique,B2,2018-05-20 02:18:39.757910,297.0,2018-05-20 02:18:39.757910
200731693,8,Simple pass,[1801],3476,"[{'y': 72, 'x': 38}, {'y': 81, 'x': 69}]",2565647,Pass,676,1H,1757.696535,85,Barcelona,I. Rakitic,B3,2018-05-20 00:29:17.696535,90.0,2018-05-20 00:29:17.696535
200731334,3,Free Kick,[1801],0,"[{'y': 82, 'x': 37}, {'y': 72, 'x': 41}]",2565647,Free Kick,676,1H,757.475495,31,Barcelona,unknown,B3,2018-05-20 00:12:37.475495,40.0,2018-05-20 00:12:37.475495
200731268,8,High pass,[1802],25397,"[{'y': 25, 'x': 9}, {'y': 29, 'x': 47}]",2565647,Pass,676,1H,548.965559,83,Barcelona,S. Umtiti,A1,2018-05-20 00:09:08.965559,27.0,2018-05-20 00:09:08.965559
200732489,8,Launch,[1802],3347,"[{'y': 94, 'x': 13}, {'y': 83, 'x': 41}]",2565647,Pass,676,2H,4173.150723,84,Barcelona,Sergi Roberto,A3,2018-05-20 01:09:33.150723,195.0,2018-05-20 01:09:33.150723
200735146,1,Ground loose ball duel,"[703, 1801]",0,"[{'y': 97, 'x': 29}, {'y': 90, 'x': 27}]",2565647,Duel,676,1H,609.204101,13,Barcelona,unknown,B3,2018-05-20 00:10:09.204101,32.0,2018-05-20 00:10:09.204101
247597386,7,Touch,[],3476,"[{'y': 50, 'x': 80}, {'y': 47, 'x': 82}]",2565889,Others on the ball,676,2H,3606.753923,72,Barcelona,I. Rakitic,D2,2018-05-20 03:00:06.753923,387.0,2018-05-20 03:00:06.753923
200731374,3,Throw in,[1801],3347,"[{'y': 100, 'x': 27}, {'y': 95, 'x': 46}]",2565647,Free Kick,676,1H,891.581768,36,Barcelona,Sergi Roberto,B3,2018-05-20 00:14:51.581768,46.0,2018-05-20 00:14:51.581768
200732760,3,Free Kick,[1802],15008,"[{'y': 30, 'x': 9}, {'y': 6, 'x': 62}]",2565647,Free Kick,676,2H,5178.030555,31,Barcelona,M. ter Stegen,A1,2018-05-20 01:26:18.030555,234.0,2018-05-20 01:26:18.030555
247597350,8,Simple pass,[1801],3802,"[{'y': 74, 'x': 61}, {'y': 96, 'x': 57}]",2565889,Pass,676,2H,3485.109767,85,Barcelona,Philippe Coutinho,C3,2018-05-20 02:58:05.109767,380.0,2018-05-20 02:58:05.109767
200731322,8,High pass,"[901, 1802]",15008,"[{'y': 47, 'x': 12}, {'y': 42, 'x': 88}]",2565647,Pass,676,1H,709.36465,83,Barcelona,M. ter Stegen,A2,2018-05-20 00:11:49.364650,37.0,2018-05-20 00:11:49.364650
200732180,8,Simple pass,[1802],25397,"[{'y': 21, 'x': 27}, {'y': 25, 'x': 42}]",2565647,Pass,676,2H,3187.395635,85,Barcelona,S. Umtiti,B1,2018-05-20 00:53:07.395635,155.0,2018-05-20 00:53:07.395635
200731151,6,,[],211885,"[{'y': 19, 'x': 79}, {'y': 100, 'x': 100}]",2565647,Offside,676,1H,241.750294,,Barcelona,Andre Gomes,D1,2018-05-20 00:04:01.750294,14.0,2018-05-20 00:04:01.750294
200732461,8,Simple pass,[1802],3269,"[{'y': 7, 'x': 64}, {'y': 0, 'x': 79}]",2565647,Pass,676,2H,4075.695044,85,Barcelona,Jordi Alba,C1,2018-05-20 01:07:55.695044,191.0,2018-05-20 01:07:55.695044
247597204,8,Simple pass,"[1401, 1801]",3802,"[{'y': 73, 'x': 73}, {'y': 78, 'x': 81}]",2565889,Pass,676,2H,3078.744399,85,Barcelona,Philippe Coutinho,C3,2018-05-20 02:51:18.744399,367.0,2018-05-20 02:51:18.744399
247597945,1,Ground defending duel,"[701, 1802]",0,"[{'y': 69, 'x': 71}, {'y': 56, 'x': 65}]",2565889,Duel,676,1H,1053.304236,12,Barcelona,unknown,C3,2018-05-20 02:17:33.304236,295.0,2018-05-20 02:17:33.304236
247597468,8,Simple pass,[1801],3476,"[{'y': 96, 'x': 14}, {'y': 98, 'x': 4}]",2565889,Pass,676,2H,4090.977366,85,Barcelona,I. Rakitic,A3,2018-05-20 03:08:10.977366,406.0,2018-05-20 03:08:10.977366
200731799,8,Simple pass,[1801],7972,"[{'y': 13, 'x': 32}, {'y': 22, 'x': 31}]",2565647,Pass,676,1H,2051.449687,85,Barcelona,L. Suarez,B1,2018-05-20 00:34:11.449687,100.0,2018-05-20 00:34:11.449687
247597690,8,Simple pass,[1801],3353,"[{'y': 27, 'x': 23}, {'y': 24, 'x': 5}]",2565889,Pass,676,2H,5290.425001,85,Barcelona,Iniesta,A1,2018-05-20 03:28:10.425001,443.0,2018-05-20 03:28:10.425001
247595994,8,Simple pass,[1801],286390,"[{'y': 90, 'x': 54}, {'y': 67, 'x': 34}]",2565889,Pass,676,1H,84.122107,85,Barcelona,O. Dembele,C3,2018-05-20 02:01:24.122107,256.0,2018-05-20 02:01:24.122107
247596128,8,Simple pass,[1801],3359,"[{'y': 32, 'x': 78}, {'y': 62, 'x': 85}]",2565889,Pass,676,1H,396.069031,85,Barcelona,L. Messi,D1,2018-05-20 02:06:36.069031,271.0,2018-05-20 02:06:36.069031
247597716,8,Simple pass,[1801],3346,"[{'y': 84, 'x': 74}, {'y': 94, 'x': 80}]",2565889,Pass,676,2H,5373.79442,85,Barcelona,Sergio Busquets,C3,2018-05-20 03:29:33.794420,447.0,2018-05-20 03:29:33.794420
200735150,1,Ground loose ball duel,"[702, 1801]",0,"[{'y': 52, 'x': 52}, {'y': 53, 'x': 48}]",2565647,Duel,676,1H,998.929013,13,Barcelona,unknown,C2,2018-05-20 00:16:38.929013,54.0,2018-05-20 00:16:38.929013
200732714,7,Touch,[],25397,"[{'y': 28, 'x': 25}, {'y': 19, 'x': 53}]",2565647,Others on the ball,676,2H,4960.578632,72,Barcelona,S. Umtiti,B1,2018-05-20 01:22:40.578632,225.0,2018-05-20 01:22:44.399772
200732641,8,Simple pass,"[1401, 1801]",40550,"[{'y': 28, 'x': 31}, {'y': 47, 'x': 33}]",2565647,Pass,676,2H,4709.014527,85,Barcelona,Paulinho,B1,2018-05-20 01:18:29.014527,217.0,2018-05-20 01:18:29.014527
200732371,8,Simple pass,[1801],211885,"[{'y': 9, 'x': 62}, {'y': 8, 'x': 60}]",2565647,Pass,676,2H,3814.927698,85,Barcelona,Andre Gomes,C1,2018-05-20 01:03:34.927698,180.0,2018-05-20 01:03:34.927698
